"Txn Hash","UnixTimestamp","Date Time (UTC)","Action","Amount (Out)","Token (Out)","Amount (In)","Token (In)","Swapped Rate","Swapped Pair","DEX"
"0x4b049b17b34b573605e056c6fc3fede5a9c4f924544a67a6ecee036e696f14f6","1619890476",2021-05-01 17:34:36,Sell,16961466990.0757, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xa1af7aab0f4a294583b4c88903f6fbab905d5b275f2fdcd7b8ee3c1ddb66c588","1619890648",2021-05-01 17:37:28,Sell,182215139.512016, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x51efff69ff8f522a96151f2943fbe81f4d6ffdffb7198f0a7e0a78432a193f0b","1619893000",2021-05-01 18:16:40,Sell,165028642608207, BUNNY, 1.84981046356327, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xfb481d45d70cfe462ad3079d48fea569ff6b41fdf4078f1ef275dfa5a0bfb57a","1619893028",2021-05-01 18:17:08,Sell,249869016735.8, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xfe78a57ce5e4e41d0412f4ce90ddfbf6864b1251d3d786b36d9622b7fae71ce8","1619893145",2021-05-01 18:19:05,Sell,1830871929863.46, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x111e1cc97b71faf34bead10927255922051fa6a1d906964e712b533c9cf4c7ba","1619893717",2021-05-01 18:28:37,Sell,4539853996.76873, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x61e6b4b4bab5d5e632befcfa4e96cda7d258e91b2f4da743ddcb4adb63a27bf1","1619894704",2021-05-01 18:45:04,Sell,46295407247.3057, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xa18ed6651a3373f92794b7b9f33fa34cca2527c415a10bcfe04ddb5930277e08","1619894789",2021-05-01 18:46:29,Sell,85024493616.0188, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x52bd8e339b1a3ae4a74052e1751c82604e82663bdbaf6b66ecf4a136afd03cc8","1619895163",2021-05-01 18:52:43,Sell,12920792059.8791, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xbf21b5939aa5c9fea9448c023836207f7fe2d5c6e88d63ad31068cff193cc6c3","1619895787",2021-05-01 19:03:07,Sell,135924110181.515, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x9fcbaea2b97d9a62f2ff61fe3ced1a2b3c4637cdf7262b08a80a651b62d36881","1619895931",2021-05-01 19:05:31,Sell,27011710828.6669, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x4ab1e4997a849b70de864398b97f32a51478b929106deac262046054d93aac92","1619896001",2021-05-01 19:06:41,Sell,249667307438232, BUNNY, 2.80463871227638, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x26381485591cdd22b4e61684d46ae4f3c386d372fb21bd3dda4740d27abe6db9","1619896376",2021-05-01 19:12:56,Sell,9709150817561.05, BUNNY, 0.107762008268672, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xfafbc4a1bc9586b480809368dd5c0fa4af750d083885b75791fb8e666b906d80","1619898083",2021-05-01 19:41:23,Sell,37114524504.2077, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x68424979b91c678a865048cdf9806f908fe2840c8b542bfc96f1a8a5b10a5fdf","1619898546",2021-05-01 19:49:06,Sell,153888801280.717, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x4708f7755feb7beaf23311b6190fb29e50fd599a94491cc3fd23473d97474993","1619898797",2021-05-01 19:53:17,Sell,141997912840.602, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb58ee88b1f7ba7438ab4878915916b5ab714191cb30084e4ee4c65610becba11","1619900012",2021-05-01 20:13:32,Sell,1079603761859.15, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x827abd48341bf98b9011bf2e3f098aafc311da41721cf083d7167da43419e5ad","1619900102",2021-05-01 20:15:02,Sell,9942813907.18906, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x88df9d656bb78405c7622820991e2a83fc50f213ac0c4ad9620b3bbc43caee89","1619900486",2021-05-01 20:21:26,Sell,39153233428235.7, BUNNY, 0.435110957651001, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xcda261af0bf85bf9c2100e4217aa0b6dfc2e2bc98ff47cdf12aeef12e3c288ae","1619901461",2021-05-01 20:37:41,Sell,36546150967595.4, BUNNY, 0.40472369573854, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x93364ae9373dea3204a9b62ae4bfc1a3a6e61d3b1812a7b836ded90b2bc14b61","1619901476",2021-05-01 20:37:56,Sell,13809130730.056, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x726873ed126814560d055285d6b4ab2536dfa85d02eae57b4cbda80fc7292d08","1619901801",2021-05-01 20:43:21,Sell,9481810599405.41, BUNNY, 0.104794929435827, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x38f6f1a1a11192830a564c88ae0c6c0aae28c67232c811c270a7187388b95385","1619902077",2021-05-01 20:47:57,Sell,122041604887.743, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd348a7db13de39107245c49fcff921055dc21aeefaa3d0601e282e3a6e046efc","1619902518",2021-05-01 20:55:18,Sell,11754475585301.2, BUNNY, 0.129926519639911, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x34abb60a36069693b228a01d1c3d9d1e1ed6072eaed3e6040beb91409c080cef","1619902755",2021-05-01 20:59:15,Sell,5194347601435.45, BUNNY, 0.0573702515992352, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x60786e821d28597bea545fcd756a09ddc883408c23fbf03a606d9f138d1938f5","1619903143",2021-05-01 21:05:43,Sell,3883043616673.76, BUNNY, 0.0428693295922293, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x281ae3391f4d819c8bf04fbad3dfcadfe710d89c81157052a0078f2941584075","1619903956",2021-05-01 21:19:16,Sell,9980958632075.7, BUNNY, 0.110120983695588, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd890a318b13d87fe9414f3cc1162e39d8954a677a55cfc19b423c522782b2214","1619904013",2021-05-01 21:20:13,Sell,46676377500.9253, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd890a318b13d87fe9414f3cc1162e39d8954a677a55cfc19b423c522782b2214","1619904068",2021-05-01 21:21:08,Sell,46676377500.9253, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xa47e865c9c0761b6ef0a1d0095748229dcd38f678ef660078bbd4d8945fbdfe8","1619904500",2021-05-01 21:28:20,Sell,13216743030372.9, BUNNY, 0.145726608439071, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xc6d17207b18e7a2371142431582fe371e4c439dc517f6649aabf57c473fe0012","1619905423",2021-05-01 21:43:43,Sell,23359954214.6906, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb94e6db4e44e54176b2fe74c018d72d06f3c5effb05de715736aa733a3e8f46f","1619907162",2021-05-01 22:12:42,Sell,14537895397565.1, BUNNY, 0.160122390589676, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x20941083229d54ee06af6dba1f90952310209b48e5abdcd5c3f27fd638530ab1","1619908733",2021-05-01 22:38:53,Sell,6584984566.77653, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xdb200a8d5d9d571f1c0b014baaeb9eed275006d7a478ed85b8ec6100f70c0133","1619909060",2021-05-01 22:44:20,Sell,18682599946999.3, BUNNY, 0.205471197144157, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xebfae7ffdeb0b4961b575405fe6150ab78c15a65f592b8583e37416fa4d88d97","1619909212",2021-05-01 22:46:52,Sell,10360294.5668715, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xda5431bb19ae7e25a432837b2e72999ab0d2d648e34efacade3882778062b427","1619909252",2021-05-01 22:47:32,Sell,18145716129477.9, BUNNY, 0.199229700850743, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb70f6dbd555a526cddd7d9ae910bf74a3c704d4f3f1d357f5cf6e084d44cb5ff","1619909318",2021-05-01 22:48:38,Sell,113965356755.196, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x4498da147ea46c4da02f50957e8af655ff876ff87190f197f755340172b85237","1619909542",2021-05-01 22:52:22,Sell,1359574750857.97, BUNNY, 0.0149290168506773, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xbd174e80060e3cf9c3e8bec03202daa3c909a0cf903931a533dad81ab7d6cf8d","1619909550",2021-05-01 22:52:30,Sell,2888076122035.59, BUNNY, 0.0317067855753445, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xc4737f196e7187361e5a8925735cf088c0091b9cb4a20d4b73a0462042ed06f5","1619910118",2021-05-01 23:01:58,Sell,1553526808560.71, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x82dff90a37002d1dae9b39aa5ad6162d759f8bf7a0e9a2ecb4d7f9d2be33c4af","1619910130",2021-05-01 23:02:10,Sell,9897179184.25602, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x0e9dec80e89b9bbffe6b617b224632f2b6d76dbc9980f385d5e0f237fbaa7e84","1619910168",2021-05-01 23:02:48,Sell,82401199603.8006, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xbd2d5a1fdff66b3f8f6faa0160e656fa3dc8cf02bc96f130d3417c19822db81b","1619910416",2021-05-01 23:06:56,Sell,4057310719.81172, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x9d62dee6a6feb62277479166e79f099a01d602b70b7d4ba63e7cea4bd8baabf6","1619911082",2021-05-01 23:18:02,Sell,18482379141.831, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x7a8b1fe8818ce4e412db38b4e862607881cbf01c1f6ada760dd9c7c676078a0f","1619911179",2021-05-01 23:19:39,Sell,9240030394.2697, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x40a57e92a575b5c999cd4c6ef77f990e421fcd78851438c6353e3cd2bbb65ae1","1619911378",2021-05-01 23:22:58,Sell,7661532128304.09, BUNNY, 0.0853313181965671, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x420bfdc294914510b233931ac5711006ed9cdfa13c90a18addcd934f7a277971","1619911431",2021-05-01 23:23:51,Sell,643497018224.904, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x5565a418c6d19e7c09bef8db08d35a36ed09704b8aa9571572dd4c6e1e9a8b65","1619912333",2021-05-01 23:38:53,Sell,204091246288.947, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf4ee1cfeeb239f1a81b137b68f51f1abe5dc6e021786ffef277b62eeaa22aed6","1619912662",2021-05-01 23:44:22,Sell,45070903774811.6, BUNNY, 0.503726664531507, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd781611542097ef792da81e134ad8a79b148ba53477d1399c988249c31ec14f3","1619912698",2021-05-01 23:44:58,Sell,4063558204901.06, BUNNY, 0.0453123858400684, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x6a38fe683b5352e4105a9efa90b1aeacf0205c694d529fa9f35199fbf01c39f9","1619912846",2021-05-01 23:47:26,Sell,27696878994.6347, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xa9f7ca23e4644e6a824c76e56d03b047b2de92d08f0de8ce415a6a2bc6bc268d","1619913138",2021-05-01 23:52:18,Sell,87200708931.2654, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x137b207b13ad8cf8403404d387cae7ac02d9e5bc6c9d9a2b3ef2d66a7987f833","1619913552",2021-05-01 23:59:12,Sell,193179133128.484, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x888717675b0657a51b433f80cd94e789580665befd9a602166facf1abb713354","1619913682",2021-05-02 00:01:22,Sell,10913213522922.4, BUNNY, 0.121942357801835, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x51db8ac21adde3bd6fd91127cd24a2786174ab876cc27c6a421b86b4c459c5ef","1619914167",2021-05-02 00:09:27,Sell,8638297902150.3, BUNNY, 0.096435600917787, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x9c2fa77e960c89478dac656c126f1c60b71f8fcfb05b45f012aee4bded7d0c70","1619914556",2021-05-02 00:15:56,Sell,46113122214.4544, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x612e874029fdbf41acc5d5979a912700354c5fa65e51e8edf4e977871be7f260","1619914619",2021-05-02 00:16:59,Sell,139848995211250, BUNNY, 1.55123861404834, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x76bcb5095e5f84d3b5c2f39d6481fef678a943e1c8d9417f74a5a433b11cc557","1619914757",2021-05-02 00:19:17,Sell,46436295648.1313, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x926548edf6e4a220cb81390dbf069665b9d79a7277e65cf1473575d7234a06cb","1619914930",2021-05-02 00:22:10,Sell,6923525566.05826, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf7b00e0984a5b32afad62bf537aec92a894cac8e588c0a021b5336047193a995","1619914936",2021-05-02 00:22:16,Sell,7470994683.7248, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x737a302016f36ec11edf0b987fc7d0b23dba56a72260e9c311adec5d66ff5c88","1619915186",2021-05-02 00:26:26,Sell,139758475100.154, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x0ebeca2451e5855e58b745558e9bb8db054030caf43b8db14736611b6c162088","1619915507",2021-05-02 00:31:47,Sell,8080034186.44463, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x1bb1e1e48bbc454fb161708041ad041f44c1b8bcb58fdf9554e1d3905879ba23","1619915609",2021-05-02 00:33:29,Sell,23404445228.7398, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xecb35f43306a156c1bd699561d18e6521a0ddd7850779b3fb4f6e3da29e3f40c","1619916414",2021-05-02 00:46:54,Sell,15710794183.4385, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xa3aa1fd9c57a34d8673757b834b2805f910acf4efa09f2977789613c86e6f0b4","1619916988",2021-05-02 00:56:28,Sell,33732171294.5349, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf9f0a19ac764dc2f487840933871e1e824544f7de4ac8cb1b63298870747a512","1619917359",2021-05-02 01:02:39,Sell,60745558354.2976, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x636e56058d62bb379d554e6046d368bc530971a508a6f57b2c26ddcf34ffe303","1619918033",2021-05-02 01:13:53,Sell,316578329552.86, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x2439f2a0427f0f74e434709686e9d67567583a33a858e72e504a60f259cd648b","1619918669",2021-05-02 01:24:29,Sell,185722621337.301, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xff35184f97cfadca8005860145359f47e712293c7ea02bb720b403f2f80c7f31","1619918781",2021-05-02 01:26:21,Sell,18545041256.7971, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xfba3db223999a380f1acdb5c6db8d69ee17b68c29e9f222c6dece88d1b64b636","1619918836",2021-05-02 01:27:16,Sell,20714792289.6017, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x55da47793add26d84951d172dd92ba61f4f5830a53ca049037573958940f2b4a","1619919410",2021-05-02 01:36:50,Sell,6602023134837.2, BUNNY, 0.0733003155698865, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xe27f008009fc7a3f1ed6ee6b40fd5f79636ec999c17f4e0d1c542141e4854dcf","1619919746",2021-05-02 01:42:26,Sell,101985042990.312, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xc81645dd234b08d8d09b9a64ee92b68789ecd20b7ca187470046992d83765121","1619920683",2021-05-02 01:58:03,Sell,84942919860.1075, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x5037a7f70c86f360e8c7ecce440a7bad06b9e3c8ba5a28ec9d276efc82183e85","1619920893",2021-05-02 02:01:33,Sell,39828545174.601, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x7b9c9e7d6014dee9c62a4ccb918f9431c695fd142d865b31b049b94f7dec2b28","1619921355",2021-05-02 02:09:15,Sell,323663214251.948, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf7a7cccfd1479d185b89196f270d9c23ad15ce1dc6820549a3425653c6556d43","1619921505",2021-05-02 02:11:45,Sell,11507837293.2252, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x068a2634706a4c346c2034cf3bb046d4d870d4746312f7b003eecc63ac539fa0","1619922591",2021-05-02 02:29:51,Sell,368691203316.213, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x1a940a2ccbac2471e7c46a9babed3c9d03b726143d91a307788417dce4bea435","1619922682",2021-05-02 02:31:22,Sell,3918734143123.53, BUNNY, 0.0438262137269491, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xc8f0c5530800c2fc0e4e57ef66aef84dd1c3f5e5df9c9c5cfceec44ad50ab793","1619922841",2021-05-02 02:34:01,Sell,26577868411347.6, BUNNY, 0.296822309865554, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x32d571889045ba60a50124c3c27c655161278e125d412464346cbc3e915cced6","1619922924",2021-05-02 02:35:24,Sell,78705641468.3371, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xafad4ca6ee40c545807a57400f49fbfa9b65b9142e8979967400188aa91b1284","1619923207",2021-05-02 02:40:07,Sell,3741986272111.93, BUNNY, 0.0417612518851196, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x93204ca2ed8c9fd0d1031fe2f3f206b5cb4d84d2a878976451865225f4d759de","1619923282",2021-05-02 02:41:22,Sell,96261604166.3901, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x92434884538cb42d9253dcb55d65d857a36dc73840adc4475e5b7e210a53994a","1619923390",2021-05-02 02:43:10,Sell,395610611865.706, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xecfb93ce4b9b116675bfe759e778eabe333f374a17ac37b5ead6047841c270b5","1619923898",2021-05-02 02:51:38,Sell,149880987556.713, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xe8b72f50f0d2b4caffc9383ae05b8694384d461aa8e1f44176d7dc572bf7ecd4","1619924480",2021-05-02 03:01:20,Sell,1035452745.20439, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x62315319f338be00d0c2fad3020a959a58974112a1bb6049cd3a687832a1956c","1619924741",2021-05-02 03:05:41,Sell,107807133221.683, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xfa0ef14e000599e99e6d6b40b3a41af59f555cc38e41534a7e3d8a6579b86118","1619924758",2021-05-02 03:05:58,Sell,58061833191.7507, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x799b3e60c74bc57a5b6bbb17b023a8feda88cc03d8ed8b5132178f07c88cbad0","1619925240",2021-05-02 03:14:00,Sell,8910473897964.88, BUNNY, 0.100104010824383, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x8be291517b1d29fe049d2a6ab9e51de69ce61925ab998799e7f5a8713c370754","1619925349",2021-05-02 03:15:49,Sell,17525907959.1439, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x9414208798785242ea67e03def1109b2382cde27fd998c0acfd84aef9cd11153","1619926603",2021-05-02 03:36:43,Sell,9163334655.93083, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xeda784560aea348d92562c44557f5409175e292d73af37ab1761a2c75174a5e0","1619927384",2021-05-02 03:49:44,Sell,3070718211.1735, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x28dd83b45e04b53d49ec759246dad2438bc0c483c26d670061be39632e59091a","1619927873",2021-05-02 03:57:53,Sell,36489717063456.1, BUNNY, 0.409188900425926, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x44553578b7aa97f5bead648c221eae9f536e67949851ff3dd7fa81ba3186f61e","1619929088",2021-05-02 04:18:08,Sell,91905891991.8905, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x6d5320d5c5618d88b034d291615bea3612d42de19db586d20880284f8621252e","1619930155",2021-05-02 04:35:55,Sell,2908945517076.82, BUNNY, 0.0325875247484305, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x2a13d9d94396dcd7c74fa516c722a3f44a450e2258fb80026b01011f075d0cf0","1619930548",2021-05-02 04:42:28,Sell,43181267290.932, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd82a689dba43e6f7cd9026e32ebe70353cffead8f11d3a34e275b63b3d60c65c","1619930643",2021-05-02 04:44:03,Sell,2860599395330.73, BUNNY, 0.0320497142836719, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x5a5d9c8b1810a169f290f9b4e2a3bfb131510fab04dec874b3d72046e742c591","1619930663",2021-05-02 04:44:23,Sell,10355005938.4574, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x245ccc126694b674628604d0ded8533d13e5f9fb8539934c5bff852a4d73de6c","1619931226",2021-05-02 04:53:46,Sell,46446731910.2738, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xa3001cbb6dc5e75798010a24c73a8c15a3d9c74a25e1256b111c1dcdf64fdc19","1619931626",2021-05-02 05:00:26,Sell,165173545380.679, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x14f1aa0da5d44cdd9e9a47a00dc5c5cc02ce193123eedfb86cc5dfda70c23d72","1619931863",2021-05-02 05:04:23,Sell,10458004200.2894, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x1575a9a4f7c675a737f51ef150c81ee2b431449abe3b628a1353c0262a17448d","1619932471",2021-05-02 05:14:31,Sell,1366061726250.86, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x1b974869806d869d52d2d0e8611316fe4d414ce1b5618fe5ee6b67121a3f68fb","1619933130",2021-05-02 05:25:30,Sell,2558820265417.52, BUNNY, 0.0287739225555229, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xcb5cbc948d010351a7272d85b06eb471fadc5118859d1fa1943d54778fdcfcda","1619935559",2021-05-02 06:05:59,Sell,162745350673.969, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x210f8db5deea95a0cf79c187c2660f2393d5b0bcb07cee0fdb330c97fd478538","1619936034",2021-05-02 06:13:54,Sell,227667013820.077, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x0d170d3b9db280ce16c3a24ca2b6ad15ee991a7c16263ddcf4bd3a9f398d35d5","1619936400",2021-05-02 06:20:00,Sell,6803980686788.03, BUNNY, 0.0766356941101259, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xa621c1a415229ebf627f2aab20d89b247279496f71ad929952f0708541d8f31c","1619936908",2021-05-02 06:28:28,Sell,3996141798282.99, BUNNY, 0.0449874184666048, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd815524eb9ff1d4098c8176f58e036a6d2431bb83eda0a78ae03d774423c722d","1619937417",2021-05-02 06:36:57,Sell,1035374225.14195, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf7b9a3f4745caf815fa9b8f23fa51ce05f893b3e89bdcf48758b69b0209bea0f","1619937849",2021-05-02 06:44:09,Sell,2889683413.54437, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x4ff59943ad3b6670a2e845afbf0d7ffab7129146badf854b765a6b0b1f7e0a46","1619938035",2021-05-02 06:47:15,Sell,260893915708.484, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xa0991ce2e7433d282bddf37dcd01d19fd5393774b0681844591c262d5b7734a2","1619938561",2021-05-02 06:56:01,Sell,18274439519.0677, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x592dafe58676c23896f24bf145a384afbd62d51e9b53693a92540ec9aa4f35ff","1619941474",2021-05-02 07:44:34,Sell,3535897021892.84, BUNNY, 0.0398225309624283, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x65eb09e157c4cb2219cac3ca958596f24e6c5c0612608576cfa201020920cea8","1619941748",2021-05-02 07:49:08,Sell,4735636185262.61, BUNNY, 0.0533139493617971, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf0312b975ee0ef3e9d70ab629a177276243b0c93b6da9b3fd2cc096c5ec3623e","1619941761",2021-05-02 07:49:21,Sell,8671935310.99416, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xfc804c86452e5108bbd5ef2e4d0dc95a67329b7d685d1d11851198764909622b","1619943621",2021-05-02 08:20:21,Sell,21518901515061.2, BUNNY, 0.241984639081814, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x78b81e9464eece1747d5181d7bff86e7ef45fc02618f653cb16e7f880e65f25a","1619948054",2021-05-02 09:34:14,Sell,12311022571527.6, BUNNY, 0.138222946461633, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd84747f50c10e7138c8cd603fe76488d59b2b402a690cddeac5c3402fa45489e","1619948164",2021-05-02 09:36:04,Sell,9710041597572.41, BUNNY, 0.108909008344158, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x2505663bb79784223deb5f6d3140367f10961d4025138a98e63c958f99e3ad7d","1619949638",2021-05-02 10:00:38,Sell,30681542978052.9, BUNNY, 0.343485472974036, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x3c76f26c1b145d4cfd601d576d4e7e17f1405645b61d33be81265c72ecb97a38","1619951594",2021-05-02 10:33:14,Sell,380997671950834, BUNNY, 4.18562258261343, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd733d8a3950108159fcbd1a8cda1ad21d2acc1037b3095366e2bc28a582c6bfb","1619951963",2021-05-02 10:39:23,Sell,5302050777169.96, BUNNY, 0.0572240792155576, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x220fa3512c4158cfa3e0b0bfdac77bd1f7845af15f477f0a20d48dc7b347e6b8","1619951981",2021-05-02 10:39:41,Sell,316033029626.318, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x71bef6a6e16ddd1321159a0b4223a1884789bf8786de523dcd1cd4d75cb54f4a","1619952294",2021-05-02 10:44:54,Sell,737902113707668, BUNNY, 7.72517765661757, ETH,0.00000000,ETH per BUNNY,Uniswap v2
